W_REGN,W_OID,W_SHSN,W_HCN,URB,RSTR,PSU,BWEIGHT,RFACT,FSIZE,AGRI_SAL,NONAGRI_SAL,WAGES,NETSHARE,CASH_ABROAD,CASH_DOMESTIC,RENTALS_REC,INTEREST,PENSION,DIVIDENDS,OTHER_SOURCE,NET_RECEIPT,REGFT,NET_CFG,NET_LPR,NET_FISH,NET_FOR,NET_RET,NET_MFG,NET_COM,NET_TRANS,NET_MIN,NET_CONS,NET_NEC,EAINC,TOINC,LOSSES,T_BREAD,T_MEAT,T_FISH,T_MILK,T_OIL,T_FRUIT,T_VEG,T_SUGAR,T_FOOD_NEC,T_COFFEE,T_MINERAL,T_ALCOHOL,T_TOBACCO,T_OTHER_VEG,T_FOOD_HOME,T_FOOD_OUTSIDE,T_FOOD,T_CLOTH,T_FURNISHING,T_HEALTH,T_HOUSING_WATER,T_ACTRENT,T_RENTVAL,T_IMPUTED_RENT,T_BIMPUTED_RENT,T_TRANSPORT,T_COMMUNICATION,T_RECREATION,T_EDUCATION,T_MISCELLANEOUS,T_OTHER_EXPENDITURE,T_OTHER_DISBURSEMENT,T_NFOOD,T_TOTEX,T_TOTDIS,T_OTHREC,T_TOREC,FOOD_ACCOM_SRVC,SEX,AGE,MS,HGC,JOB,OCCUP,KB,CW,HHTYPE,MEMBERS,AGELESS5,AGE5_17,EMPLOYED_PAY,EMPLOYED_PROF,SPOUSE_EMP,BLDG_TYPE,ROOF,WALLS,TENURE,HSE_ALTERTN,TOILET,ELECTRIC,WATER,DISTANCE,RADIO_QTY,TV_QTY,CD_QTY,STEREO_QTY,REF_QTY,WASH_QTY,AIRCON_QTY,CAR_QTY,LANDLINE_QTY,CELLPHONE_QTY,PC_QTY,OVEN_QTY,MOTOR_BANCA_QTY,MOTORCYCLE_QTY,POP_ADJ,PCINC,NATPC,NATDC,REGDC,REGPC,WAGES_LOG,NETSHARE_LOG,CASH_ABROAD_LOG,CASH_DOMESTIC_LOG,RENTALS_REC_LOG,INTEREST_LOG,PENSION_LOG,DIVIDENDS_LOG,OTHER_SOURCE_LOG,NET_RECEIPT_LOG,REGFT_LOG,NET_CFG_LOG,NET_LPR_LOG,NET_FISH_LOG,NET_FOR_LOG,NET_RET_LOG,NET_MFG_LOG,NET_COM_LOG,NET_TRANS_LOG,NET_MIN_LOG,NET_CONS_LOG,NET_NEC_LOG,EAINC_LOG,TOINC_LOG,LOSSES_LOG,T_BREAD_LOG,T_MEAT_LOG,T_FISH_LOG,T_MILK_LOG,T_OIL_LOG,T_FRUIT_LOG,T_VEG_LOG,T_SUGAR_LOG,T_COFFEE_LOG,T_MINERAL_LOG,T_ALCOHOL_LOG,T_TOBACCO_LOG,T_OTHER_VEG_LOG,T_FOOD_HOME_LOG,T_FOOD_OUTSIDE_LOG,T_FOOD_LOG,T_CLOTH_LOG,T_FURNISHING_LOG,T_HEALTH_LOG,T_HOUSING_WATER_LOG,T_TRANSPORT_LOG,T_COMMUNICATION_LOG,T_RECREATION_LOG,T_EDUCATION_LOG,T_MISCELLANEOUS_LOG,T_OTHER_EXPENDITURE_LOG,T_OTHER_DISBURSEMENT_LOG,T_NFOOD_LOG,T_TOTEX_LOG,T_TOTDIS_LOG,T_OTHREC_LOG,T_TOREC_LOG,PCINC_LOG
6,4508003000,9,8004,2,21100,108687,372.25,600.3302,5.0,7200,56700,63900,0,0,2000,0,0,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,75710,0,17288,4230,10986,1502,1064,1205,2430,541,1254,2136,684,2470,2600,0,43320,5230,48550,2015,2105,220,10680,0,6000,6000,0,2388,522,215,320,3246,580,0,27361,75911,75911,3000,78710,0,1,42,2,230,1,9331,4932,1,2,5,00,02,02,00,1,1,4,4,4,2,1,1,4,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98484119,15142.0,2,2,3,2,11.065090289695444,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0,0.0,8.24564690087386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.234678739304933,0.0,9.757825740104776,8.350193650720067,9.30446803470088,7.315218389752975,6.970730078143525,7.095064377287131,7.796057974316123,6.295266001439646,7.667158255319148,6.529418838262226,7.81237820598861,7.8636512654486515,0.0,10.676392784874349,8.562357743370612,10.790370070829697,7.60887062919126,7.652545692693921,5.3981627015177525,9.276221741089696,7.77863014732581,6.259581464064923,5.375278407684165,5.771441123130016,8.085486772102845,6.364750756851911,0.0,10.216910468480059,11.237330053653594,11.237330053653594,8.006700845440367,11.273538195921754,9.625293657956655
6,4509007001,9,204,2,21300,408692,371.75,612.0085,4.5,50200,0,50200,0,0,13000,0,0,0,0,0,4410,2340,0,0,0,0,0,0,0,0,0,0,0,0,75950,0,18526,2880,12420,3998,680,950,2625,1170,1408,1268,1054,0,0,0,46979,25,47004,2710,1101,279,9744,0,6000,6000,0,2550,702,280,645,3228,550,0,21789,68793,68793,0,75950,0,1,53,3,230,1,9211,0114,1,1,4,00,03,01,00,3,1,1,5,4,2,0,2,6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.98484119,16877.78,2,2,3,2,10.823790225800138,0.0,0.0,9.472781556562168,0.0,0.0,0.0,0.0,0.0,8.39185670010494,7.75833346749091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237843674494187,0.0,9.826984406550013,7.9658927350845286,9.427143867544194,8.293799608846818,6.523562306149512,6.85751406254539,7.873217054862741,7.065613363597717,7.1459844677143876,6.961296045910167,0.0,0.0,0.0,10.757477258212903,3.258096538021482,10.75800925801265,7.905072849498666,7.004881989712859,5.634789603169249,9.184509611941662,7.844240718141811,6.555356891810665,5.638354669333745,6.470799503782602,8.079927770758275,6.311734809152915,0.0,9.989206427938665,11.138871810816157,11.138871810816157,0.0,11.237843674494187,9.733812490656476
6,4509008000,18,365,1,22400,108695,373.25,601.9429,1.0,31200,0,31200,0,0,0,0,0,0,0,0,2144,310,0,0,0,0,0,0,0,0,0,0,0,0,37254,0,10504,938,3010,162,325,130,634,819,465,2496,600,1924,1716,0,20083,1300,21383,1064,552,21,5490,0,3600,3600,0,1296,1116,0,0,678,150,0,14007,35390,35390,0,37254,0,1,39,1,280,1,9211,0114,1,1,1,00,00,01,00,3,1,1,5,4,2,0,1,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.98484119,37254.0,6,1,1,7,10.348205424565993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6708948313621175,5.739792912179234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.525541442987828,0.0,9.2596066132791,6.844815479208263,8.010027528481734,5.093750200806762,5.786897381366708,4.875197323201151,6.453624998892692,6.709304340258298,7.822845290279774,6.398594934535208,7.562681246721884,7.448333860897476,0.0,9.907678757154596,7.170888478512505,9.970398257818754,6.970730078143525,6.315358001522335,3.091042453358316,8.610865667278873,7.167809184316444,7.018401799069201,0.0,0.0,6.520621127558696,5.017279836814924,0.0,9.547383873965687,10.474212829509952,10.474212829509952,0.0,10.525541442987828,10.525541442987828
6,4510002002,4,76,1,24400,408708,371.75,524.5637,3.0,33120,0,33120,0,0,0,0,0,0,0,0,2953,232,7371,0,0,0,0,0,0,0,0,0,0,7371,46676,0,17174,1300,7536,402,344,888,1378,2478,979,612,340,0,510,0,33431,0,33431,925,1842,276,6420,0,3000,3000,0,1080,0,0,0,924,0,0,11977,45408,45408,0,46676,0,1,58,2,230,1,9211,0114,1,1,3,00,00,01,00,2,1,2,3,4,2,0,2,8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,15558.67,2,1,1,2,10.407922801280105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9909154630913255,5.4510384535657,8.905444318789714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.905444318789714,10.751006816983072,0.0,9.751210117090551,7.170888478512505,8.92757950384347,5.998936561946683,5.84354441703136,6.790097235513905,7.229113877793302,7.8156105320351905,6.418364935936212,5.831882477283517,0.0,6.236369590203704,0.0,10.417268804127751,0.0,10.417268804127751,6.8308742346461795,7.519149957669823,5.6240175061873385,8.76732914779405,6.985641817639208,0.0,0.0,0.0,6.829793737512425,0.0,0.0,9.390826912824407,10.72346560226837,10.72346560226837,0.0,10.751006816983072,9.652437589281265
6,4510008001,8,161,2,23400,408713,475.629,713.0903,5.5,81500,0,81500,0,0,5000,0,0,0,0,0,3255,340,0,0,0,0,0,0,0,0,0,0,0,0,93695,0,30092,1892,11991,733,814,1000,3520,1206,1749,1586,1350,1025,1534,0,55933,3350,59283,1915,2659,118,8094,0,3600,3600,0,4926,1272,203,545,3804,20,0,26115,85398,85398,0,93695,0,1,58,2,230,1,9211,0114,1,1,6,00,02,04,00,1,1,1,5,6,2,0,1,6,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,17035.45,2,3,4,2,11.308370569092329,0.0,0.0,8.517393171418904,0.0,0.0,0.0,0.0,0.0,8.08825472712243,5.831882477283517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.447810777880928,0.0,10.312047865551595,7.545918151209323,9.391995039782433,6.598509028614515,6.703188113240863,6.90875477931522,8.166500319155052,7.095893221097532,7.369600720526409,7.208600337960199,6.933423025730715,7.336285660021297,0.0,10.931927703227235,8.11701408773731,10.990094734076806,7.557994958530806,7.886081401775745,4.77912349311153,8.999001866111735,8.502485562543963,7.149131598557407,5.318119993844216,6.302618975744905,8.244071270295786,3.044522437723423,0.0,10.170303432306524,11.35508967010623,11.35508967010623,0.0,11.447810777880928,9.74311044534557
6,4510008001,12,249,2,23400,408713,475.629,713.0903,4.0,26000,34000,60000,0,0,0,0,0,0,0,0,3543,1243,0,0,0,0,0,0,0,0,0,0,0,0,68386,0,25035,2569,5444,1702,767,962,2031,1600,1123,2562,1134,1742,260,0,44929,1560,46489,1100,1058,243,8100,0,3600,3600,0,1248,0,312,675,1938,0,0,16676,63165,63165,0,68386,0,2,36,2,280,2,    ,    , ,1,4,01,01,01,00,1,1,2,2,4,2,3,1,7,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,17096.5,2,2,2,2,11.002116507732017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.173011311724972,7.126087273299125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.132938027067707,0.0,10.128070068044591,7.851661177889265,8.602453035367061,7.440146680662688,6.643789733147672,6.870053411798126,7.616775808698373,7.3783837129967145,7.848933726364071,7.034387929915503,7.463363045520021,5.564520407322694,0.0,10.712861002064205,7.353081920515432,10.74699251468463,7.00397413672268,6.9650803456014065,5.497168225293202,8.999742789830492,7.130098510125578,0.0,5.746203190540153,6.516193076042964,7.569927655242652,0.0,0.0,9.721785803621579,11.053521460691103,11.053521460691103,0.0,11.132938027067707,9.74668753297225
6,4511016003,1,2,1,23100,408732,371.75,524.5637,3.0,18720,0,18720,0,0,0,0,0,0,0,0,1868,650,7160,0,0,0,0,0,0,0,0,0,0,7160,30498,0,11674,1612,3792,2152,390,770,3018,1404,804,1248,312,0,0,0,27176,1560,28736,0,472,0,4560,0,2100,2100,0,720,0,0,0,702,0,0,6454,35190,35190,600,31098,0,1,76,2,220,1,9211,0114,1,1,3,00,01,01,00,2,1,6,6,4,2,5,2,6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,10166.0,1,1,1,1,9.837401167408268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.533158807455563,6.478509642208569,8.87640491500694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87640491500694,10.325449175172755,0.0,9.365205082537098,7.385851078125209,8.2409125416889,7.674617497364363,5.968707559985366,6.647688373563329,8.012680929706839,7.247792581767846,7.130098510125578,5.746203190540153,0.0,0.0,0.0,10.210126306337397,7.353081920515432,10.265940770051001,0.0,6.159095388491933,0.0,8.4252971767117,6.580639137284949,0.0,0.0,0.0,6.555356891810665,0.0,0.0,8.772610303280743,10.468545647075837,10.468545647075837,6.398594934535208,10.344930943309528,9.226902460275161
6,4511016003,6,74,1,23100,408732,371.75,524.5637,1.0,14190,0,14190,0,0,500,0,0,0,0,0,1500,330,0,0,0,0,0,0,0,0,0,0,0,0,18320,0,7478,730,2862,144,282,140,730,402,474,590,0,0,867,0,13832,520,14352,0,302,55,3360,0,1800,1800,0,180,0,0,0,546,0,0,5310,19662,19662,0,18320,0,1,62,3,250,1,9213,0312,1,1,1,00,00,01,00,3,1,5,5,4,2,0,2,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,18320.0,2,1,1,3,9.560363239834537,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,7.313886831633462,5.802118375377063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.815803221891244,0.0,8.919854372191667,6.594413459749778,7.959625305098115,4.976733742420574,5.645446897643238,4.948759890378168,6.594413459749778,5.998936561946683,6.3818160174060985,0.0,0.0,6.7661917146603505,0.0,9.534812320874815,6.255750041753367,9.57171425857138,0.0,5.713732805509369,4.02535169073515,8.119993827725105,5.198497031265826,0.0,0.0,0.0,6.304448802421981,0.0,0.0,8.577535420422398,9.886493976159556,9.886493976159556,0.0,9.815803221891244,9.815803221891244
6,4511016003,7,88,1,23100,408732,371.75,524.5637,1.0,0,0,0,0,0,21000,0,0,0,0,0,1706,915,0,0,0,0,0,0,0,0,0,0,0,0,28421,0,8205,1560,3482,1476,540,980,856,790,686,715,72,0,0,0,19362,0,19362,600,432,40,7860,0,4800,4800,0,900,0,0,0,624,0,0,10456,29818,29818,0,28421,0,1,78,2,280,2,    ,    , ,1,1,00,00,00,00,2,1,1,1,6,2,1,1,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,28421.0,4,1,1,5,0.0,0.0,0.0,9.952325334619427,0.0,0.0,0.0,0.0,0.0,7.442492722794441,6.82001636467413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.254918772151807,0.0,9.012620873002131,7.353081920515432,8.155649270366002,7.29776828253138,6.293419278846481,6.8885724595653635,6.75343791859778,6.673297967767654,6.573680166960646,4.290459441148391,0.0,0.0,0.0,9.871119307503399,0.0,9.871119307503399,6.398594934535208,6.07073772800249,3.713572066704308,8.969669103793757,6.803505257608338,0.0,0.0,0.0,6.437751649736401,0.0,0.0,9.25502688959859,10.302901053215857,10.302901053215857,0.0,10.254918772151807,10.254918772151807
6,4511016003,14,185,1,23100,408732,371.75,524.5637,5.0,57200,7800,65000,0,0,0,0,0,0,0,0,9070,230,0,0,0,0,0,0,0,0,0,0,0,0,78500,0,25168,2382,8926,676,530,1225,2848,1529,1508,2066,970,1752,260,0,47828,4560,52388,1495,1259,165,9792,0,4200,4200,0,4164,480,268,1710,2982,0,0,24327,76715,76715,0,78500,0,1,45,2,820,1,9213,0311,1,1,5,00,02,01,00,2,1,5,5,4,2,6,1,6,48.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,15700.0,2,2,3,2,11.082157933374816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.112837790614945,5.442417710521793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.270866642542865,0.0,10.133368357503002,7.776115477098742,9.096835671179361,6.517671272912275,6.274762021241939,7.111512116496157,7.954723334497908,7.333023014386481,7.633853559681768,6.878326468291325,7.469083884921234,5.564520407322694,0.0,10.775387429075476,8.4252971767117,10.866451924607954,7.310550158534422,7.138866999945524,5.111987788356544,9.189423123720795,8.334471554600944,6.175867270105761,5.594711379601839,7.444833273892193,8.000684784514748,0.0,0.0,10.099383229357201,11.247865570554728,11.247865570554728,0.0,11.270866642542865,9.661479683575521
6,4514015000,13,126,2,23400,108769,372.0,547.7503,7.0,57750,24000,81750,0,0,11700,0,0,0,0,0,6700,213,0,0,0,0,0,0,0,0,0,0,0,0,102163,0,33087,4636,7130,4870,726,1140,5410,1299,1209,4082,1872,0,0,0,65461,6190,71651,3030,1509,599,7482,0,1800,1800,0,1650,0,498,486,2364,0,0,17618,89269,89269,0,102163,0,1,40,2,250,1,9211,0114,1,1,7,02,03,02,00,1,1,2,2,4,2,0,2,4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,14594.71,2,3,4,2,11.311433321100587,0.0,0.0,9.367429587218957,0.0,0.0,0.0,0.0,0.0,8.81001204797317,5.365976015021851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.534334644207728,0.0,10.4069259578681,8.441822884391462,8.872206756028303,8.491054533806542,6.588926477533519,7.039660349862076,8.596189197642735,7.170119543449628,8.314587291319576,7.5352967024440884,0.0,0.0,0.0,11.08922510059791,8.730851903519232,11.179576346334994,8.016647877057803,7.31986492980897,6.396929655216146,8.920389060080359,7.409136443920128,0.0,6.212606095751519,6.18826412308259,7.768533300926033,0.0,0.0,9.77673314419063,11.399420764173408,11.399420764173408,0.0,11.534334644207728,9.588482928901847
6,4514015000,22,218,2,23400,108769,372.0,547.7503,3.0,85020,0,85020,0,0,0,0,0,0,0,0,2800,689,0,0,0,0,0,0,0,0,0,0,0,0,91209,0,15204,1065,3352,1120,598,800,1953,632,802,814,420,1170,2080,0,26760,650,27410,400,2345,0,6090,0,2700,2700,0,720,0,0,0,750,0,0,13555,40965,40965,0,91209,0,1,65,2,220,2,    ,    , ,2,4,00,00,03,00,1,1,2,2,4,2,7,2,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,30403.0,5,3,4,6,11.350653563781977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937731775260109,6.536691597591305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.420919819174204,0.0,9.629379600111465,6.97166860472579,8.117610746466228,7.02197642307216,6.395261598115449,6.68586094706836,7.577633832602728,6.450470422144176,6.703188113240863,6.042632833682381,7.065613363597717,7.640603826393634,0.0,10.194700882751727,6.478509642208569,10.21869967166673,5.993961427306569,7.76046702921342,0.0,8.714567550836485,6.580639137284949,0.0,0.0,0.0,6.621405651764134,0.0,0.0,9.514584532726943,10.620497733360601,10.620497733360601,0.0,11.420919819174204,10.322329457685932
6,4515004003,13,189,1,24100,408778,372.25,525.2692,5.0,19400,7800,27200,0,0,0,0,0,0,0,0,3580,1635,0,0,0,0,0,0,0,0,0,0,0,0,35715,0,16114,260,4673,214,650,295,1290,1020,859,815,130,40,820,0,26320,30,26350,493,674,137,7620,0,3300,3300,0,336,348,199,150,930,0,0,11747,38097,38097,0,35715,0,1,34,2,330,1,9211,0114,1,1,5,01,02,02,00,2,1,1,2,4,2,0,2,6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.98484119,7143.0,1,1,1,1,10.211009016314167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.183397369998433,7.400009517162692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.483354046637107,0.0,9.687505794249539,5.564520407322694,8.449770515098804,5.3706380281276624,6.478509642208569,5.69035945432406,7.1631723908466425,6.928537818164665,6.704414354964107,4.875197323201151,3.713572066704308,6.710523109452428,0.0,10.178122378638475,3.4339872044851463,10.179261503913537,6.202535517187923,6.51471269087253,4.927253685157205,8.938662873666118,5.820082930352362,5.855071922202427,5.298317366548036,5.017279836814924,6.836259277277067,0.0,0.0,9.37143829231851,10.547917066298643,10.547917066298643,0.0,10.483354046637107,8.874028122556336
6,4515004003,23,368,1,24100,408778,372.25,525.2692,6.0,1000,52500,53500,0,0,9200,0,0,0,0,0,9073,250,0,0,0,0,0,0,0,0,0,0,0,0,74123,0,23854,3270,9244,1494,518,750,3292,1630,832,1690,441,330,1560,0,47015,2320,49335,2581,2353,1350,7560,0,2100,2100,0,4320,888,133,690,924,0,0,22689,72024,72024,0,74123,0,1,43,2,250,1,7123,4100,1,2,7,01,03,03,00,1,1,1,2,4,2,0,2,3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.98484119,12353.83,1,2,3,1,10.887455624298198,0.0,0.0,9.127067452782361,0.0,0.0,0.0,0.0,0.0,9.113168460223909,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2134946454839,0.0,10.079749117950207,8.092851027538384,9.131838143821225,7.3098814858247865,6.251903883165888,6.621405651764134,8.099554282376364,7.396948602621014,7.43307534889858,6.091309882077698,5.802118375377063,7.353081920515432,0.0,10.758243248292487,7.749753406274437,10.80640931667133,7.856319571406588,7.763871287820222,7.208600337960199,8.93075873555827,8.371242135931933,6.790097235513905,4.897839799950911,6.53813982376767,6.829793737512425,0.0,0.0,10.029679577773887,11.18476855995273,11.18476855995273,0.0,11.2134946454839,9.421802358716553
6,4515030003,3,36,1,24200,108792,372.75,701.2822,4.0,53280,0,53280,0,0,8800,0,0,0,0,0,7080,180,0,0,0,0,0,0,0,0,0,0,0,0,72940,0,25833,1600,8114,932,440,2310,3340,1368,1168,1872,804,540,780,0,47781,650,48431,1116,552,1800,7230,0,3600,3600,0,360,0,137,550,558,350,0,13973,62404,62404,0,72940,0,1,34,2,220,1,9211,0114,1,1,4,00,02,02,00,1,1,2,2,5,2,7,2,7,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,18235.0,2,2,3,3,10.883335073806908,0.0,0.0,9.082620630373812,0.0,0.0,0.0,0.0,0.0,8.865170419651774,5.198497031265826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.197406174167238,0.0,10.159446732791961,7.3783837129967145,9.00146947994869,6.838405200847344,6.089044875446846,7.745435610274381,8.114025442356757,7.221835825288449,7.5352967024440884,6.690842277418564,6.293419278846481,6.660575149839686,0.0,10.774404278521965,6.478509642208569,10.7879160312615,7.018401799069201,6.315358001522335,7.496097345175956,8.886132618174951,5.8888779583328805,0.0,4.927253685157205,6.311734809152915,6.326149473155099,5.860786223465865,0.0,9.544953739112396,11.041400679352554,11.041400679352554,0.0,11.197406174167238,9.811152941333331
6,4515030003,8,103,1,24200,108792,372.75,701.2822,3.5,35913,0,35913,0,0,0,0,0,0,0,0,3934,20,0,0,0,0,0,0,0,0,0,0,0,0,43467,0,23744,320,2860,252,168,1040,1054,520,612,72,189,0,260,0,30831,0,30831,723,604,20,8100,0,3600,3600,0,1800,0,0,0,1356,0,0,12863,43694,43694,0,43467,0,1,38,2,230,1,9211,0114,1,2,4,01,00,02,00,2,1,1,3,4,2,7,2,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,12419.14,1,1,1,1,10.488882470601844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.277666160851503,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.679780314182743,0.0,10.075127260983223,5.771441123130016,7.95892649305011,5.53338948872752,5.1298987149230735,6.947937068614969,6.961296045910167,6.255750041753367,4.290459441148391,5.247024072160486,0.0,5.564520407322694,0.0,10.336308390654148,0.0,10.336308390654148,6.584791392385716,6.405228458030842,3.044522437723423,8.999742789830492,7.496097345175956,0.0,0.0,0.0,7.213031659834869,0.0,0.0,9.462187991418748,10.684988958061645,10.684988958061645,0.0,10.679780314182743,9.427074627565647
6,4515030003,16,214,1,24200,108792,372.75,701.2822,3.0,26720,7740,34460,0,0,6000,0,0,0,0,0,4460,316,0,0,0,0,0,0,0,0,0,0,0,0,48236,0,16282,1445,3986,985,1010,1269,1995,1760,1150,2874,990,265,520,0,33746,0,33746,1899,708,944,6000,0,3000,3000,0,360,0,148,50,1662,39,0,12595,46341,46341,0,48236,0,1,25,2,320,1,8321,4932,1,1,3,01,00,01,00,2,1,1,2,1,2,4,1,4,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,16078.67,2,1,1,2,10.447583528813514,0.0,0.0,8.699681400989514,0.0,0.0,0.0,0.0,0.0,8.403128235128264,5.75890177387728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78388164041252,0.0,9.697876897764221,7.27655640271871,8.290794347381356,6.893656354602635,6.918695219020472,7.146772179452637,7.59890045687141,7.473637108496206,7.963807953231451,6.898714534329988,5.583496308781699,6.255750041753367,0.0,10.426646803460935,0.0,10.426646803460935,7.549609165154532,6.5638555265321274,6.851184927493743,8.699681400989514,5.8888779583328805,0.0,5.003946305945459,3.9318256327243257,7.416378479192928,3.6888794541139363,0.0,9.441134582220915,10.743803956312695,10.743803956312695,0.0,10.78388164041252,9.68531102013431
6,4515030003,25,339,1,24200,108792,372.75,701.2822,5.0,36120,0,36120,0,0,0,0,0,0,0,0,6737,80,0,0,0,0,0,0,0,0,0,0,0,0,44737,0,26039,960,4946,672,178,475,2939,722,835,910,82,650,650,0,38758,500,39258,650,979,72,4290,0,1800,1800,0,0,0,185,0,114,0,0,7590,46848,46848,0,44737,0,1,45,2,280,1,9211,0114,1,1,5,02,01,02,00,1,1,1,2,4,2,0,2,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98484119,8947.4,1,1,1,1,10.494629692640487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.815518423966498,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.708578531318057,0.0,10.167389096322506,6.8679744089702925,8.506536611227709,6.511745329644728,5.187385805840755,6.16541785423142,7.986164860332727,6.583409222158765,6.814542897259958,4.418840607796598,6.478509642208569,6.478509642208569,0.0,10.565118265878281,6.2166061010848646,10.57793599628853,6.478509642208569,6.887552571664617,4.290459441148391,8.364275084991524,0.0,0.0,5.225746673713202,0.0,4.74493212836325,0.0,0.0,8.934718614016768,10.754684942721584,10.754684942721584,0.0,10.708578531318057,9.09923002433775
